User_ID,Age,Gender,Daily_Steps,Workout_Min,Calories_Burned,Sleep_Hrs,Protein_Intake,Water_Intake
U1483,56,male,8786.0,,731.0,5.2,71.0,3.6
U1484,34,female,7036.0,71.0,617.0,6.7,69.0,2.1
U1485,31,female,8863.0,90.0,733.0,6.3,71.0,2.9
U1486,48,male,6059.0,65.0,529.0,6.8,64.0,2.4
U1487,41,male,10623.0,120.0,981.0,7.8,94.0,4.4
U1488,52,female,2908.0,30.0,283.0,7.2,45.0,2.4
U1489,61,female,2320.0,18.0,221.0,6.6,37.0,1.0
U1490,62,female,14611.0,148.0,1263.0,,107.0,5.1
U1491,51,male,7514.0,79.0,664.0,7.2,67.0,3.3
U1492,20,female,12912.0,138.0,1115.0,6.9,86.0,4.5
U1493,54,female,,127.0,1065.0,,98.0,
U1494,60,male,5979.0,65.0,549.0,7.0,63.0,3.2
U1495,57,male,,40.0,384.0,6.0,36.0,1.9
U1496,43,male,5222.0,46.0,463.0,6.2,,2.7
U1497,40,female,9714.0,100.0,839.0,7.5,79.0,3.9
U1498,61,male,10458.0,123.0,976.0,7.6,103.0,3.7
U1499,56,male,12942.0,137.0,1113.0,7.6,100.0,4.9
U1500,32,male,11860.0,,1068.0,8.5,97.0,4.9
U1501,21,male,7368.0,78.0,665.0,6.5,66.0,4.0
U1502,46,female,5027.0,45.0,427.0,7.8,49.0,3.3
U1503,39,male,5246.0,,425.0,6.9,50.0,2.2
U1504,42,female,7105.0,73.0,577.0,7.9,64.0,2.8
U1505,30,female,6435.0,57.0,559.0,6.6,51.0,2.9
U1506,35,female,7930.0,90.0,702.0,7.9,69.0,3.2
U1507,50,male,6930.0,69.0,582.0,6.5,61.0,3.7
U1508,33,female,1579.0,10.0,144.0,,32.0,1.5
U1509,62,male,7431.0,74.0,607.0,7.2,69.0,3.3
U1510,59,male,4422.0,42.0,404.0,6.6,50.0,2.6
U1511,61,male,4324.0,47.0,418.0,6.0,,2.4
U1512,19,female,3446.0,34.0,314.0,7.0,31.0,2.2
U1513,52,male,5958.0,68.0,547.0,,59.0,3.0
U1514,59,male,9697.0,110.0,864.0,6.4,85.0,4.0
U1515,51,male,12800.0,136.0,1118.0,7.2,107.0,4.5
U1516,47,female,5124.0,50.0,423.0,5.4,58.0,3.4
U1517,30,female,6725.0,66.0,575.0,6.3,54.0,2.6
U1518,30,female,6753.0,57.0,518.0,7.1,63.0,3.7
U1519,35,male,7737.0,81.0,699.0,7.6,67.0,3.5
U1520,49,female,6842.0,65.0,577.0,6.9,57.0,2.7
U1521,49,male,7304.0,74.0,,7.6,66.0,3.5
U1522,52,male,4166.0,21.0,326.0,6.1,46.0,2.4
U1523,56,female,6121.0,78.0,632.0,7.5,65.0,3.9
U1524,63,male,,143.0,1113.0,7.7,99.0,4.3
U1525,46,female,9657.0,98.0,834.0,7.3,87.0,3.8
U1526,46,male,3514.0,34.0,349.0,6.8,48.0,2.7
U1527,61,female,2133.0,10.0,189.0,6.2,35.0,1.9
U1528,33,male,12870.0,140.0,1141.0,,96.0,5.2
U1529,61,male,6362.0,58.0,501.0,6.3,63.0,3.6
U1530,64,male,6299.0,69.0,592.0,6.0,66.0,2.9
U1531,27,male,2021.0,11.0,159.0,6.5,38.0,1.0
U1532,47,male,8203.0,82.0,719.0,7.9,71.0,3.3
U1533,42,female,11181.0,119.0,986.0,8.8,91.0,5.4
U1534,56,male,7025.0,70.0,623.0,,67.0,3.3
U1535,37,female,3811.0,26.0,304.0,6.8,40.0,
U1536,22,female,5090.0,,512.0,8.5,58.0,
U1537,18,female,8287.0,85.0,732.0,7.0,71.0,3.9
U1538,47,male,12295.0,,1108.0,7.2,91.0,4.9
U1539,20,male,5799.0,52.0,471.0,7.0,50.0,
U1540,62,male,6191.0,66.0,570.0,6.8,76.0,2.4
U1541,31,female,4779.0,,,6.4,53.0,2.4
U1542,47,male,5301.0,46.0,418.0,5.9,55.0,2.5
U1543,21,male,5541.0,55.0,506.0,8.3,58.0,3.2
U1544,35,female,3218.0,24.0,292.0,7.3,33.0,1.6
U1545,54,female,9279.0,89.0,,8.7,73.0,3.7
U1546,42,female,13766.0,148.0,1207.0,8.6,95.0,6.0
U1547,18,female,3890.0,33.0,338.0,6.9,41.0,3.4
U1548,63,female,12366.0,134.0,1089.0,6.4,102.0,4.4
U1549,32,female,11221.0,127.0,1001.0,,93.0,4.6
U1550,26,male,8457.0,89.0,769.0,7.1,78.0,2.8
U1551,32,female,10742.0,103.0,861.0,6.8,78.0,4.2
U1552,41,male,7102.0,74.0,620.0,5.8,59.0,3.0
U1553,21,male,9167.0,97.0,814.0,6.7,68.0,4.4
U1554,29,male,9874.0,97.0,856.0,,70.0,
U1555,54,female,11704.0,135.0,1058.0,8.9,99.0,4.0
U1556,54,male,9640.0,98.0,812.0,6.9,92.0,4.7
U1557,60,female,,70.0,572.0,7.6,67.0,2.6
U1558,23,female,3240.0,24.0,268.0,6.0,43.0,2.0
U1559,56,male,9744.0,103.0,845.0,7.3,82.0,4.1
U1560,63,female,6406.0,60.0,538.0,7.1,,2.5
U1561,41,male,3554.0,36.0,327.0,8.1,42.0,1.7
U1562,28,male,7787.0,83.0,659.0,5.1,63.0,4.0
U1563,30,female,7282.0,,627.0,6.6,60.0,3.5
U1564,51,male,4145.0,40.0,389.0,7.1,52.0,2.2
U1565,42,male,3163.0,21.0,290.0,7.2,,1.8
U1566,24,male,5780.0,55.0,518.0,6.1,56.0,2.9
U1567,21,female,4262.0,41.0,401.0,6.9,50.0,2.5
U1568,25,male,6792.0,70.0,,7.2,59.0,3.7
U1569,37,female,5677.0,55.0,,,59.0,2.7
U1570,46,female,8880.0,94.0,787.0,7.6,66.0,3.9
U1571,62,male,8930.0,89.0,765.0,7.3,65.0,4.0
U1572,63,male,13054.0,144.0,1169.0,7.2,109.0,5.4
U1573,27,female,1818.0,13.0,186.0,7.2,30.0,
U1574,60,female,6640.0,61.0,557.0,7.0,74.0,2.9
U1575,51,male,11074.0,121.0,1016.0,7.2,90.0,4.1
U1576,43,male,4555.0,45.0,429.0,6.2,46.0,2.2
U1577,58,female,5112.0,63.0,513.0,6.8,72.0,3.0
U1578,20,female,11360.0,128.0,1026.0,8.2,91.0,4.5
U1579,23,female,12141.0,136.0,1081.0,7.3,100.0,5.9
U1580,22,female,2940.0,26.0,272.0,6.8,34.0,1.9
U1581,22,female,7779.0,84.0,654.0,6.8,68.0,2.9
U1582,64,male,11182.0,114.0,935.0,7.8,85.0,4.5
U1583,40,female,11322.0,126.0,996.0,7.7,82.0,5.3
U1584,26,female,5070.0,52.0,470.0,6.4,55.0,2.1
U1585,52,male,11363.0,121.0,955.0,8.3,89.0,4.1
U1586,37,male,10989.0,124.0,,6.4,84.0,4.3
U1587,59,female,,36.0,375.0,7.9,,2.0
U1588,52,female,5311.0,46.0,,7.3,54.0,1.8
U1589,35,male,,55.0,483.0,7.5,55.0,1.8
U1590,34,female,11877.0,122.0,1000.0,6.4,,4.7
U1591,41,female,5351.0,44.0,429.0,7.0,47.0,2.9
U1592,20,male,12414.0,141.0,1097.0,9.0,,4.5
U1593,49,female,7982.0,89.0,,7.2,62.0,
U1594,52,male,8260.0,89.0,735.0,7.4,78.0,3.6
U1595,55,male,11342.0,130.0,1050.0,6.7,,4.0
U1596,30,male,11745.0,131.0,1024.0,6.5,85.0,5.1
U1597,64,male,8450.0,90.0,783.0,7.5,68.0,3.7
U1598,42,female,12132.0,128.0,1023.0,7.2,95.0,5.0
U1599,26,male,6736.0,67.0,607.0,6.7,53.0,3.4
U1600,21,female,7046.0,72.0,610.0,7.3,68.0,4.3
U1601,31,female,10023.0,109.0,869.0,8.1,91.0,3.6
U1602,54,female,6721.0,75.0,645.0,7.6,70.0,2.6
U1603,51,female,9286.0,94.0,799.0,7.5,77.0,4.6
U1604,28,female,13695.0,146.0,1183.0,8.6,98.0,5.5
U1605,58,male,11912.0,132.0,1049.0,,89.0,4.7
U1606,20,male,1384.0,11.0,138.0,6.5,28.0,1.1
U1607,45,male,,115.0,969.0,9.0,84.0,4.3
U1608,46,male,11068.0,117.0,896.0,6.7,85.0,4.3
U1609,26,female,8083.0,81.0,660.0,6.1,68.0,2.7
U1610,20,male,12695.0,135.0,1106.0,8.9,92.0,5.4
U1611,42,female,6009.0,66.0,578.0,6.5,65.0,1.9
U1612,51,female,9400.0,90.0,813.0,5.3,73.0,3.4
U1613,29,male,3178.0,28.0,270.0,6.6,43.0,1.7
U1614,59,male,2771.0,16.0,229.0,7.8,40.0,2.8
U1615,26,male,14139.0,146.0,1156.0,,101.0,5.2
U1616,32,male,6396.0,63.0,551.0,5.7,58.0,3.1
U1617,57,female,10014.0,113.0,919.0,7.3,97.0,3.7
U1618,42,female,7828.0,,743.0,7.1,64.0,4.0
U1619,22,male,8716.0,91.0,756.0,7.1,73.0,5.1
U1620,28,female,7075.0,70.0,613.0,6.6,65.0,3.4
U1621,51,female,8870.0,96.0,814.0,6.8,72.0,3.6
U1622,41,female,,11.0,169.0,7.3,43.0,1.0
U1623,32,male,4615.0,40.0,396.0,6.5,47.0,2.7
U1624,55,female,5067.0,42.0,451.0,7.1,51.0,1.9
U1625,25,male,8451.0,89.0,739.0,7.5,71.0,3.2
U1626,22,male,2677.0,20.0,204.0,6.3,39.0,2.2
U1627,43,female,12556.0,137.0,1128.0,7.2,98.0,4.6
U1628,35,female,13257.0,,1177.0,7.9,100.0,5.0
U1629,23,male,12388.0,137.0,1049.0,6.4,97.0,5.2
U1630,54,female,4141.0,40.0,373.0,8.5,56.0,1.9
U1631,30,female,12247.0,135.0,1079.0,7.3,95.0,4.2
U1632,45,male,,56.0,535.0,,49.0,3.0
U1633,22,male,10436.0,116.0,931.0,8.1,77.0,4.6
U1634,30,male,3155.0,28.0,291.0,6.7,45.0,1.6
U1635,34,male,9554.0,90.0,796.0,,70.0,
U1636,57,female,12668.0,132.0,1075.0,6.7,94.0,4.3
U1637,62,female,12676.0,143.0,1155.0,7.8,106.0,5.3
U1638,49,male,11292.0,116.0,950.0,7.2,89.0,5.4
U1639,46,male,6244.0,,522.0,8.8,57.0,3.3
U1640,20,male,7918.0,82.0,,7.1,69.0,3.4
U1641,57,female,5661.0,59.0,486.0,5.3,55.0,3.1
U1642,51,male,8239.0,90.0,775.0,8.1,67.0,3.1
U1643,57,female,9952.0,104.0,,6.7,91.0,4.2
U1644,44,male,2362.0,21.0,245.0,6.8,34.0,1.1
U1645,30,male,4269.0,,330.0,8.1,35.0,2.1
U1646,62,male,7045.0,63.0,598.0,7.0,62.0,3.6
U1647,50,female,11774.0,127.0,1045.0,7.5,93.0,5.0
U1648,23,female,,68.0,635.0,8.0,56.0,3.4
U1649,41,female,1814.0,12.0,209.0,7.8,33.0,1.7
U1650,36,male,6338.0,,560.0,7.0,54.0,2.6
U1651,33,female,7160.0,66.0,597.0,8.8,63.0,3.2
U1652,57,female,10205.0,99.0,837.0,6.1,73.0,4.4
U1653,45,male,7422.0,64.0,601.0,6.5,61.0,3.0
U1654,50,male,5756.0,54.0,510.0,,58.0,2.6
U1655,58,female,2281.0,10.0,193.0,7.6,40.0,1.3
U1656,30,female,3705.0,30.0,351.0,7.1,42.0,1.9
U1657,60,female,,30.0,350.0,6.4,42.0,1.8
U1658,62,female,6402.0,61.0,550.0,6.2,61.0,2.9
U1659,42,male,,91.0,758.0,6.2,70.0,3.6
U1660,59,male,6892.0,76.0,647.0,7.6,62.0,2.4
U1661,53,male,11254.0,,985.0,7.3,94.0,5.8
U1662,44,female,5912.0,53.0,,7.9,52.0,
U1663,55,female,2977.0,19.0,237.0,5.7,41.0,1.7
U1664,24,male,7654.0,73.0,672.0,7.6,61.0,3.3
U1665,22,male,7690.0,78.0,677.0,7.2,58.0,3.1
U1666,60,female,7219.0,77.0,667.0,6.7,64.0,3.2
U1667,62,female,4116.0,37.0,370.0,6.5,49.0,1.8
U1668,48,male,11649.0,125.0,997.0,7.7,86.0,4.9
U1669,40,male,6221.0,60.0,532.0,7.1,63.0,2.8
U1670,59,male,1621.0,13.0,,5.9,45.0,1.8
U1671,27,female,8347.0,88.0,740.0,7.7,73.0,4.3
U1672,49,female,3166.0,26.0,251.0,7.8,45.0,1.8
U1673,60,female,9824.0,117.0,917.0,7.3,91.0,4.5
U1674,47,female,8471.0,83.0,648.0,7.8,66.0,4.3
U1675,56,female,3802.0,32.0,346.0,6.8,51.0,2.0
U1676,48,female,3428.0,27.0,273.0,8.8,50.0,2.3
U1677,35,male,12472.0,138.0,1082.0,,94.0,4.6
U1678,53,male,5033.0,44.0,455.0,7.6,52.0,3.0
U1679,19,female,6789.0,73.0,620.0,8.1,56.0,2.8
U1680,31,male,6443.0,68.0,597.0,6.6,59.0,3.3
U1681,30,female,2164.0,10.0,156.0,7.3,25.0,2.0
U1682,46,male,13079.0,140.0,1152.0,8.5,98.0,4.4
U1683,29,female,6821.0,76.0,,7.5,66.0,2.8
U1684,56,male,5699.0,46.0,464.0,7.7,56.0,2.2
U1685,19,male,3851.0,38.0,386.0,6.4,44.0,2.7
U1686,49,female,9264.0,98.0,789.0,9.1,67.0,3.2
U1687,30,female,11138.0,109.0,950.0,5.7,81.0,4.5
U1688,63,male,,,1026.0,6.9,101.0,4.9
U1689,44,male,8562.0,99.0,784.0,6.3,78.0,3.8
U1690,58,female,13206.0,141.0,1120.0,9.2,108.0,5.7
U1691,34,male,1716.0,23.0,206.0,6.6,38.0,1.0
U1692,57,female,11878.0,,1069.0,6.9,103.0,5.1
U1693,48,female,9578.0,94.0,833.0,7.0,72.0,3.8
U1694,51,male,3346.0,30.0,306.0,5.6,48.0,1.2
U1695,41,female,5073.0,35.0,379.0,7.5,50.0,1.8
U1696,62,male,4733.0,50.0,411.0,7.6,54.0,3.2
U1697,52,male,11976.0,131.0,1044.0,7.9,89.0,5.0
U1698,23,female,5265.0,47.0,473.0,6.5,46.0,2.9
U1699,36,male,9481.0,97.0,819.0,8.7,71.0,4.3
U1700,47,female,2573.0,20.0,229.0,7.4,42.0,1.0
U1701,24,female,3906.0,38.0,392.0,5.5,41.0,2.3
U1702,27,female,6981.0,69.0,597.0,7.0,63.0,3.6
U1703,58,male,7638.0,70.0,619.0,6.3,59.0,3.0
U1704,49,female,4016.0,31.0,343.0,8.1,41.0,
U1705,51,male,8079.0,87.0,730.0,6.9,70.0,3.2
U1706,45,female,10874.0,122.0,961.0,6.5,91.0,
U1707,32,female,11874.0,132.0,1037.0,7.6,82.0,4.9
U1708,47,female,4868.0,53.0,486.0,8.3,55.0,2.9
U1709,54,male,10084.0,106.0,869.0,8.2,,3.9
U1710,46,male,8717.0,86.0,714.0,7.0,74.0,4.1
U1711,39,female,13629.0,149.0,1195.0,7.7,103.0,5.4
U1712,21,female,7300.0,,,8.0,51.0,2.3
U1713,37,male,6988.0,60.0,566.0,,46.0,3.9
U1714,49,male,10589.0,111.0,,6.3,81.0,3.7
U1715,53,male,4581.0,38.0,364.0,7.1,43.0,3.3
U1716,21,female,7180.0,78.0,662.0,6.9,57.0,3.1
U1717,44,male,8385.0,89.0,722.0,6.9,70.0,3.4
U1718,34,female,5036.0,40.0,418.0,8.1,51.0,2.6
U1719,29,male,10995.0,121.0,989.0,6.5,80.0,4.1
U1720,39,female,6419.0,55.0,529.0,7.8,46.0,1.9
U1721,34,female,10566.0,106.0,872.0,5.7,77.0,4.1
U1722,27,female,6561.0,61.0,533.0,6.6,55.0,3.1
U1723,18,male,12909.0,147.0,1186.0,7.8,95.0,5.8
U1724,39,male,7899.0,83.0,683.0,6.2,66.0,2.8
U1725,43,male,5572.0,50.0,488.0,8.8,52.0,2.9
U1726,35,female,7817.0,86.0,709.0,6.7,71.0,3.4
U1727,31,female,12805.0,140.0,1102.0,7.1,92.0,5.0
U1728,64,male,11831.0,123.0,1005.0,7.1,99.0,5.1
U1729,46,female,5901.0,61.0,564.0,7.6,59.0,2.5
U1730,29,female,8737.0,96.0,853.0,8.1,,3.8
U1731,53,female,,118.0,921.0,7.2,,4.8
U1732,52,male,7437.0,78.0,652.0,7.5,63.0,3.8
U1733,29,female,,129.0,1027.0,,81.0,4.2
U1734,24,male,7024.0,76.0,602.0,6.0,68.0,2.9
U1735,46,male,6959.0,70.0,591.0,7.1,60.0,3.0
U1736,28,male,7688.0,80.0,669.0,6.8,65.0,3.7
U1737,50,male,3982.0,39.0,365.0,5.7,46.0,2.1
U1738,23,male,10344.0,105.0,898.0,7.7,84.0,4.2
U1739,64,female,7346.0,65.0,608.0,8.0,65.0,3.7
U1740,32,male,6772.0,62.0,583.0,7.2,50.0,
U1741,49,male,2012.0,16.0,182.0,4.6,36.0,2.3
U1742,28,male,11006.0,106.0,913.0,7.2,84.0,3.5
U1743,40,female,11871.0,122.0,1006.0,7.0,85.0,4.4
U1744,43,female,12161.0,134.0,1047.0,9.1,88.0,4.1
U1745,51,female,12597.0,141.0,1078.0,7.5,104.0,5.0
U1746,63,female,12611.0,130.0,1061.0,6.5,93.0,5.2
U1747,51,male,5082.0,47.0,392.0,7.0,45.0,2.4
U1748,46,male,11710.0,131.0,1020.0,8.2,90.0,4.4
U1749,21,female,3901.0,35.0,,7.0,43.0,1.5
U1750,34,female,12526.0,138.0,,7.1,98.0,5.7
U1751,52,female,1693.0,13.0,170.0,6.3,39.0,1.5
U1752,30,female,5587.0,48.0,489.0,7.7,45.0,2.4
U1753,58,male,,63.0,557.0,7.3,67.0,3.8
U1754,56,female,4989.0,,431.0,8.6,56.0,2.2
U1755,32,female,3877.0,29.0,305.0,7.0,43.0,1.6
U1756,46,female,2667.0,25.0,,5.5,36.0,
U1757,46,female,12258.0,136.0,1087.0,7.6,,4.4
U1758,28,female,9889.0,96.0,834.0,7.0,75.0,3.4
U1759,49,female,8789.0,91.0,758.0,6.1,78.0,3.3
U1760,19,female,6300.0,71.0,592.0,7.2,,4.2
U1761,64,male,4508.0,40.0,398.0,6.6,61.0,1.7
U1762,31,male,5662.0,51.0,452.0,7.2,51.0,1.9
U1763,37,male,3047.0,21.0,273.0,8.3,42.0,2.0
U1764,39,male,6821.0,74.0,594.0,7.1,58.0,3.1
U1765,28,male,8913.0,82.0,717.0,8.2,67.0,3.9
U1766,44,male,12150.0,140.0,1101.0,7.6,92.0,4.6
U1767,20,female,11595.0,124.0,1022.0,8.0,87.0,4.1
U1768,34,female,14278.0,146.0,1210.0,8.0,102.0,
U1769,61,male,11071.0,115.0,,7.8,92.0,3.6
U1770,45,female,3543.0,25.0,269.0,6.7,38.0,2.1
U1771,46,male,7868.0,87.0,702.0,8.4,63.0,3.8
U1772,38,female,,134.0,1048.0,8.3,96.0,5.3
U1773,64,female,12882.0,140.0,1107.0,7.9,,
U1774,33,female,12250.0,139.0,1069.0,8.5,94.0,4.2
U1775,54,female,,121.0,1003.0,7.8,87.0,5.3
U1776,37,female,12150.0,136.0,1127.0,8.6,95.0,4.6
U1777,23,female,3200.0,30.0,313.0,5.9,39.0,2.7
U1778,36,male,9546.0,98.0,779.0,9.2,81.0,4.1
U1779,22,male,5688.0,56.0,471.0,7.2,42.0,2.5
U1780,20,female,9075.0,94.0,763.0,6.5,64.0,4.0
U1781,18,male,12543.0,137.0,1065.0,8.4,94.0,
U1782,55,female,8592.0,81.0,712.0,8.4,60.0,3.6
U1783,32,male,4872.0,51.0,453.0,6.2,48.0,2.1
U1784,51,female,2298.0,18.0,188.0,6.4,51.0,1.0
U1785,52,male,4131.0,34.0,347.0,7.7,46.0,2.0
U1786,42,female,1441.0,11.0,156.0,7.1,,1.8
U1787,41,male,2864.0,28.0,291.0,6.4,34.0,1.3
U1788,29,female,3534.0,29.0,310.0,6.7,44.0,2.3
U1789,35,male,8149.0,79.0,699.0,6.3,64.0,3.4
U1790,32,female,3709.0,26.0,302.0,6.1,41.0,2.4
U1791,61,female,12351.0,133.0,1056.0,6.4,101.0,3.6
U1792,33,female,8994.0,,786.0,7.1,73.0,3.1
U1793,44,male,9893.0,,831.0,8.0,83.0,
U1794,25,male,9188.0,93.0,819.0,,66.0,4.7
U1795,63,male,13031.0,140.0,1102.0,8.7,103.0,4.6
U1796,42,female,9777.0,96.0,844.0,7.0,79.0,3.9
U1797,34,male,5593.0,60.0,485.0,5.9,54.0,3.8
U1798,46,female,8387.0,91.0,765.0,8.3,70.0,3.8
U1799,25,male,2993.0,17.0,257.0,7.1,31.0,2.2
U1800,32,male,11313.0,130.0,1046.0,8.6,97.0,4.2
U1801,44,male,1835.0,13.0,155.0,6.4,40.0,2.1
U1802,63,male,8709.0,95.0,782.0,8.6,84.0,4.4
U1803,24,female,11863.0,137.0,1061.0,6.8,101.0,5.0
U1804,20,male,11021.0,,949.0,7.4,84.0,4.4
U1805,46,male,10553.0,108.0,905.0,7.9,84.0,4.5
U1806,61,female,4988.0,46.0,450.0,6.6,45.0,1.6
U1807,41,female,8200.0,80.0,686.0,7.5,64.0,4.0
U1808,20,male,5166.0,42.0,431.0,8.0,48.0,2.0
U1809,37,male,4207.0,40.0,360.0,7.2,52.0,2.1
U1810,63,female,13713.0,134.0,1114.0,7.7,93.0,5.7
U1811,32,female,2612.0,21.0,232.0,7.7,36.0,2.3
U1812,42,female,2594.0,20.0,228.0,7.2,49.0,1.0
U1813,47,male,8891.0,97.0,807.0,7.4,77.0,3.3
U1814,31,male,8158.0,81.0,675.0,7.3,74.0,3.8
U1815,24,male,4340.0,41.0,431.0,6.6,47.0,1.4
U1816,34,female,6571.0,66.0,541.0,7.8,63.0,3.7
U1817,61,female,,95.0,,8.1,75.0,3.8
U1818,37,female,3266.0,28.0,287.0,7.8,,2.6
U1819,53,male,11704.0,125.0,,8.0,97.0,4.2
U1820,26,female,2730.0,23.0,248.0,6.3,38.0,1.4
U1821,55,male,4368.0,42.0,406.0,7.2,52.0,2.8
U1822,39,female,,19.0,269.0,6.4,31.0,1.7
U1823,19,male,8418.0,89.0,738.0,7.5,67.0,3.0
U1824,41,male,7397.0,73.0,645.0,8.4,62.0,3.5
U1825,25,female,7100.0,77.0,615.0,8.2,61.0,2.4
U1826,28,male,9363.0,,825.0,8.2,77.0,4.6
U1827,30,female,11774.0,134.0,1065.0,7.7,97.0,4.8
U1828,34,male,9492.0,89.0,740.0,8.2,73.0,3.3
U1829,25,female,7468.0,68.0,622.0,6.7,60.0,3.7
U1830,38,female,10308.0,106.0,883.0,6.4,81.0,
U1831,35,male,4456.0,28.0,366.0,7.2,40.0,2.2
U1832,47,female,4020.0,31.0,338.0,6.6,41.0,3.3
U1833,35,male,2444.0,18.0,229.0,8.2,36.0,2.8
U1834,63,female,2716.0,18.0,225.0,8.1,45.0,1.9
U1835,64,female,,36.0,396.0,6.4,50.0,2.8
U1836,48,female,2770.0,26.0,276.0,7.3,38.0,2.5
U1837,55,female,5004.0,54.0,440.0,,52.0,2.0
U1838,49,male,2648.0,17.0,230.0,7.0,34.0,1.8
U1839,28,female,12097.0,134.0,1094.0,8.0,87.0,4.4
U1840,62,female,11090.0,132.0,1041.0,6.8,113.0,4.1
U1841,42,male,3949.0,42.0,376.0,7.0,45.0,2.3
U1842,50,male,1694.0,10.0,164.0,5.9,35.0,1.5
U1843,55,male,2299.0,15.0,220.0,7.4,38.0,1.0
U1844,58,male,5289.0,50.0,439.0,7.2,64.0,2.7
U1845,25,male,3193.0,14.0,243.0,8.0,34.0,1.7
U1846,28,male,8461.0,89.0,705.0,6.1,,4.3
U1847,39,female,3434.0,27.0,313.0,6.1,42.0,2.5
U1848,41,male,7922.0,91.0,723.0,6.9,75.0,3.1
U1849,58,female,7274.0,74.0,635.0,7.6,70.0,3.9
U1850,34,male,8987.0,92.0,766.0,7.6,70.0,4.0
U1851,29,female,12637.0,145.0,1135.0,8.1,94.0,4.9
U1852,63,female,12433.0,140.0,1112.0,7.2,103.0,4.6
U1853,49,female,4135.0,34.0,366.0,5.4,44.0,1.6
U1854,32,male,7357.0,,682.0,6.6,66.0,2.6
U1855,33,male,8684.0,,762.0,,67.0,2.7
U1856,39,male,11980.0,126.0,1000.0,,83.0,4.7
U1857,45,male,10858.0,104.0,926.0,7.7,75.0,3.2
U1858,37,female,4459.0,42.0,367.0,7.0,48.0,
U1859,50,male,12085.0,120.0,1005.0,7.9,82.0,4.9
U1860,27,female,11411.0,134.0,1033.0,6.6,102.0,5.4
U1861,57,female,3199.0,25.0,278.0,7.5,54.0,1.3
U1862,49,male,8398.0,89.0,,7.3,79.0,3.9
U1863,50,male,4729.0,47.0,401.0,8.8,52.0,2.3
U1864,19,male,13569.0,144.0,1168.0,7.6,93.0,4.9
U1865,50,female,8288.0,87.0,714.0,8.1,,3.6
U1866,50,male,6108.0,72.0,609.0,6.8,69.0,2.6
U1867,58,female,10491.0,121.0,943.0,9.1,94.0,4.3
U1868,30,male,9691.0,98.0,809.0,8.1,68.0,4.0
U1869,47,female,4176.0,47.0,438.0,5.9,52.0,2.9
U1870,50,male,6559.0,61.0,566.0,8.3,63.0,3.6
U1871,30,male,4292.0,38.0,428.0,7.5,33.0,1.9
U1872,43,female,8140.0,85.0,677.0,6.9,66.0,3.3
U1873,39,male,7164.0,73.0,633.0,5.9,67.0,3.6
U1874,56,male,9757.0,100.0,850.0,8.4,80.0,3.9
U1875,19,male,8741.0,98.0,792.0,8.8,71.0,4.1
U1876,55,male,2891.0,22.0,246.0,7.7,48.0,2.2
U1877,56,male,7315.0,81.0,692.0,7.9,71.0,3.8
U1878,43,male,2272.0,,206.0,7.2,33.0,1.6
U1879,63,male,,21.0,225.0,7.7,42.0,1.2
U1880,32,female,2103.0,12.0,165.0,6.5,31.0,
U1881,51,female,4874.0,42.0,390.0,5.5,47.0,
U1882,59,male,11700.0,130.0,1036.0,8.3,96.0,5.0
U1883,61,male,5984.0,59.0,544.0,7.4,56.0,3.5
U1884,57,male,13291.0,146.0,1158.0,6.7,103.0,5.9
U1885,28,female,4078.0,38.0,360.0,5.2,42.0,2.6
U1886,20,female,4680.0,48.0,410.0,7.0,49.0,1.9
U1887,23,male,9284.0,,837.0,7.3,82.0,4.6
U1888,26,female,9709.0,109.0,899.0,7.3,81.0,4.2
U1889,23,male,2363.0,26.0,248.0,7.2,38.0,1.3
U1890,26,male,6175.0,65.0,589.0,6.5,59.0,3.3
U1891,56,male,5988.0,55.0,499.0,7.6,54.0,2.6
U1892,48,male,7577.0,76.0,629.0,7.8,71.0,2.3
U1893,49,female,6832.0,76.0,643.0,5.1,,2.6
U1894,58,female,3517.0,32.0,317.0,6.8,47.0,2.0
U1895,29,male,10101.0,103.0,854.0,7.7,79.0,4.0
U1896,25,female,6131.0,63.0,549.0,7.7,58.0,2.3
U1897,25,female,12786.0,147.0,1118.0,8.2,100.0,5.4
U1898,45,male,9439.0,86.0,737.0,6.0,,4.0
U1899,37,female,3042.0,25.0,274.0,6.9,36.0,1.1
U1900,64,male,4668.0,50.0,445.0,6.8,64.0,3.8
U1901,24,male,10181.0,107.0,913.0,8.4,70.0,3.5
U1902,28,male,12602.0,137.0,1120.0,6.8,97.0,4.7
U1903,37,male,6179.0,70.0,590.0,,63.0,3.1
U1904,33,female,9122.0,95.0,820.0,8.1,69.0,3.5
U1905,21,male,12287.0,127.0,1059.0,8.3,93.0,5.5
U1906,23,female,10149.0,109.0,885.0,7.4,70.0,4.0
U1907,39,male,4900.0,58.0,496.0,7.9,65.0,2.1
U1908,43,male,2106.0,11.0,196.0,6.1,45.0,1.8
U1909,20,female,12266.0,129.0,1057.0,8.3,88.0,3.3
U1910,58,male,11927.0,132.0,1031.0,8.4,92.0,5.0
U1911,59,female,8785.0,95.0,746.0,6.3,76.0,4.4
U1912,31,female,9439.0,86.0,788.0,8.5,74.0,
U1913,28,male,12996.0,145.0,1159.0,,96.0,4.8
U1914,35,male,6219.0,68.0,583.0,7.4,46.0,2.1
