User_ID,Age,Gender,Daily_Steps,Workout_Min,Sleep_Hrs,Protein_Intake,Water_Intake
U1694,51,male,941.0,145.0,5.0,18.0,5.0
U1695,41,female,1303.0,34.0,5.0,91.0,1.6
U1696,62,male,787.0,112.0,8.0,84.0,4.7
U1697,52,male,725.0,51.0,6.0,22.0,1.7
U1698,23,female,1587.0,142.0,6.0,111.0,2.4
U1699,36,male,1466.0,52.0,6.0,18.0,4.5
U1700,47,female,1437.0,90.0,4.0,89.0,4.0
U1701,24,female,1059.0,80.0,5.0,13.0,4.4
U1702,27,female,1213.0,103.0,9.0,43.0,4.1
U1703,58,male,997.0,65.0,8.0,16.0,1.6
U1704,49,female,1348.0,112.0,9.0,24.0,3.0
U1705,51,male,1425.0,30.0,4.0,47.0,2.2
U1706,45,female,559.0,60.0,8.0,84.0,2.6
U1707,32,female,756.0,100.0,9.0,105.0,1.2
U1708,47,female,1076.0,104.0,4.0,100.0,1.9
U1709,54,male,738.0,97.0,4.0,103.0,4.4
U1710,46,male,537.0,33.0,4.0,61.0,4.5
U1711,39,female,524.0,58.0,8.0,90.0,3.2
U1712,21,female,909.0,2.0,9.0,109.0,2.7
U1713,37,male,960.0,16.0,9.0,92.0,3.7
U1714,49,male,1487.0,77.0,,16.0,3.2
U1715,53,male,,45.0,4.0,116.0,4.9
U1716,21,female,882.0,34.0,6.0,54.0,1.4
U1717,44,male,1681.0,128.0,5.0,,2.5
U1718,34,female,1068.0,111.0,7.0,30.0,4.6
U1719,29,male,1571.0,131.0,7.0,37.0,4.6
U1720,39,female,932.0,60.0,8.0,12.0,2.7
U1721,34,female,555.0,,7.0,23.0,1.1
U1722,27,female,1076.0,144.0,9.0,11.0,4.2
U1723,18,male,767.0,89.0,8.0,38.0,3.1
U1724,39,male,568.0,135.0,8.0,27.0,4.0
U1725,43,male,1401.0,,6.0,46.0,2.6
U1726,35,female,1292.0,17.0,4.0,,1.4
U1727,31,female,756.0,94.0,7.0,54.0,0.6
U1728,64,male,1171.0,15.0,4.0,33.0,3.0
U1729,46,female,989.0,9.0,4.0,55.0,1.2
U1730,29,female,1245.0,103.0,4.0,21.0,1.3
U1731,53,female,548.0,75.0,8.0,62.0,2.5
U1732,52,male,815.0,149.0,4.0,54.0,2.5
U1733,29,female,912.0,15.0,7.0,41.0,1.7
U1734,24,male,933.0,11.0,8.0,27.0,1.1
U1735,46,male,1525.0,,7.0,22.0,4.8
U1736,28,male,1668.0,128.0,8.0,13.0,1.1
U1737,50,male,919.0,26.0,5.0,32.0,2.1
U1738,23,male,1343.0,11.0,5.0,71.0,1.9
U1739,64,female,1415.0,29.0,5.0,63.0,4.4
U1740,32,male,933.0,8.0,5.0,83.0,2.3
U1741,49,male,1142.0,52.0,8.0,64.0,1.1
U1742,28,male,556.0,53.0,4.0,78.0,0.5
U1743,40,female,1463.0,48.0,6.0,49.0,3.7
U1744,43,female,1476.0,3.0,9.0,23.0,3.7
U1745,51,female,1701.0,78.0,6.0,107.0,2.4
U1746,63,female,545.0,90.0,5.0,37.0,1.1
U1747,51,male,1693.0,78.0,4.0,81.0,2.2
U1748,46,male,1794.0,102.0,7.0,89.0,3.2
U1749,21,female,916.0,110.0,4.0,,3.7
U1750,34,female,1347.0,57.0,7.0,80.0,0.9
U1751,52,female,638.0,,6.0,76.0,3.0
U1752,30,female,746.0,131.0,4.0,38.0,1.7
U1753,58,male,1671.0,21.0,4.0,109.0,3.3
U1754,56,female,,130.0,9.0,70.0,3.4
U1755,32,female,1291.0,78.0,6.0,112.0,4.6
U1756,46,female,1136.0,98.0,4.0,77.0,2.3
U1757,46,female,873.0,37.0,7.0,18.0,2.9
U1758,28,female,1603.0,,4.0,26.0,1.7
U1759,49,female,1237.0,25.0,7.0,,1.8
U1760,19,female,1588.0,135.0,5.0,72.0,0.7
U1761,64,male,587.0,49.0,4.0,93.0,1.8
U1762,31,male,1611.0,37.0,7.0,87.0,0.8
U1763,37,male,1212.0,137.0,6.0,55.0,4.8
U1764,39,male,1727.0,41.0,5.0,102.0,3.3
U1765,28,male,1100.0,36.0,4.0,22.0,1.3
U1766,44,male,1038.0,139.0,9.0,109.0,1.0
U1767,20,female,713.0,48.0,7.0,54.0,2.2
U1768,34,female,573.0,141.0,,62.0,1.9
U1769,61,male,560.0,45.0,4.0,26.0,1.8
U1770,45,female,,28.0,7.0,56.0,2.6
U1771,46,male,1742.0,11.0,4.0,71.0,4.6
U1772,38,female,511.0,115.0,5.0,59.0,3.1
U1773,64,female,1313.0,,5.0,52.0,2.8
U1774,33,female,531.0,43.0,4.0,77.0,4.1
U1775,54,female,1683.0,1.0,,93.0,0.5
U1776,37,female,1500.0,16.0,8.0,84.0,1.4
U1777,23,female,736.0,137.0,4.0,115.0,2.7
U1778,36,male,1704.0,17.0,4.0,95.0,3.7
U1779,22,male,1057.0,21.0,9.0,118.0,2.7
U1780,20,female,1603.0,82.0,9.0,81.0,1.2
U1781,18,male,1146.0,57.0,5.0,37.0,4.7
U1782,55,female,1486.0,52.0,9.0,54.0,2.0
U1783,32,male,,0.0,4.0,50.0,4.0
U1784,51,female,972.0,,6.0,103.0,4.5
U1785,52,male,611.0,30.0,4.0,106.0,2.1
U1786,42,female,882.0,65.0,8.0,106.0,4.3
U1787,41,male,516.0,146.0,7.0,45.0,3.7
U1788,29,female,992.0,52.0,5.0,100.0,4.6
U1789,35,male,1425.0,94.0,9.0,93.0,1.6
U1790,32,female,616.0,149.0,6.0,42.0,4.7
U1791,61,female,1379.0,22.0,,34.0,0.8
U1792,33,female,,142.0,6.0,117.0,4.1
U1793,44,male,1313.0,130.0,5.0,116.0,2.5
U1794,25,male,1143.0,86.0,9.0,28.0,1.3
U1795,63,male,835.0,147.0,8.0,56.0,0.9
U1796,42,female,1421.0,,5.0,94.0,2.3
U1797,34,male,646.0,108.0,,,2.3
U1798,46,female,621.0,,6.0,42.0,1.5
U1799,25,male,580.0,120.0,5.0,76.0,1.5
U1800,32,male,1184.0,38.0,4.0,23.0,2.3
U1801,44,male,1161.0,119.0,5.0,88.0,2.3
U1802,63,male,874.0,17.0,9.0,42.0,2.5
U1803,24,female,562.0,142.0,9.0,51.0,4.4
U1804,20,male,1003.0,36.0,8.0,95.0,3.3
U1805,46,male,1167.0,4.0,5.0,74.0,0.6
U1806,61,female,948.0,72.0,7.0,104.0,2.8
U1807,41,female,1367.0,,9.0,56.0,3.9
U1808,20,male,1179.0,40.0,9.0,44.0,0.8
U1809,37,male,1689.0,,9.0,93.0,2.4
U1810,63,female,960.0,67.0,4.0,,2.5
U1811,32,female,958.0,23.0,7.0,64.0,4.8
U1812,42,female,1712.0,77.0,5.0,63.0,2.6
U1813,47,male,963.0,144.0,4.0,85.0,3.9
U1814,31,male,1411.0,108.0,9.0,60.0,1.9
U1815,24,male,878.0,23.0,7.0,89.0,4.0
U1816,34,female,1525.0,6.0,7.0,68.0,2.0
U1817,61,female,863.0,72.0,4.0,81.0,2.4
U1818,37,female,571.0,106.0,9.0,,2.7
U1819,53,male,1137.0,98.0,4.0,27.0,4.7
U1820,26,female,1693.0,121.0,6.0,64.0,0.7
U1821,55,male,1728.0,11.0,9.0,103.0,1.4
U1822,39,female,836.0,84.0,4.0,106.0,3.7
U1823,19,male,694.0,2.0,5.0,,3.1
U1824,41,male,1511.0,78.0,9.0,65.0,1.6
U1825,25,female,1152.0,84.0,8.0,117.0,1.8
U1826,28,male,1798.0,,9.0,58.0,2.2
U1827,30,female,506.0,32.0,6.0,107.0,2.5
U1828,34,male,1404.0,45.0,4.0,69.0,4.2
U1829,25,female,1478.0,58.0,8.0,62.0,0.6
U1830,38,female,1065.0,51.0,6.0,80.0,4.5
U1831,35,male,1115.0,5.0,5.0,15.0,2.4
U1832,47,female,1072.0,129.0,9.0,79.0,1.5
U1833,35,male,,28.0,8.0,95.0,2.8
U1834,63,female,1269.0,118.0,4.0,17.0,3.5
U1835,64,female,1701.0,96.0,4.0,110.0,0.7
U1836,48,female,741.0,67.0,5.0,24.0,3.7
U1837,55,female,1726.0,59.0,6.0,35.0,3.9
U1838,49,male,1603.0,123.0,8.0,48.0,1.2
U1839,28,female,1265.0,83.0,5.0,12.0,1.3
U1840,62,female,883.0,40.0,6.0,66.0,1.4
U1841,42,male,890.0,112.0,7.0,19.0,4.1
U1842,50,male,1395.0,64.0,7.0,12.0,1.7
U1843,55,male,1187.0,78.0,6.0,103.0,4.1
U1844,58,male,1649.0,62.0,4.0,55.0,2.9
U1845,25,male,546.0,147.0,4.0,31.0,4.0
U1846,28,male,,,,76.0,3.0
U1847,39,female,963.0,36.0,4.0,74.0,2.0
U1848,41,male,622.0,63.0,4.0,106.0,4.6
U1849,58,female,633.0,85.0,6.0,28.0,3.7
U1850,34,male,1340.0,132.0,9.0,109.0,2.7
U1851,29,female,1348.0,33.0,6.0,71.0,3.4
U1852,63,female,1106.0,38.0,4.0,107.0,3.3
U1853,49,female,522.0,66.0,6.0,66.0,2.1
U1854,32,male,1065.0,61.0,8.0,104.0,2.4
U1855,33,male,1265.0,87.0,7.0,116.0,1.9
U1856,39,male,1464.0,130.0,9.0,97.0,5.0
U1857,45,male,734.0,108.0,8.0,85.0,3.1
U1858,37,female,1495.0,88.0,8.0,22.0,0.9
U1859,50,male,1582.0,66.0,4.0,25.0,2.8
U1860,27,female,1687.0,78.0,,25.0,0.7
U1861,57,female,1325.0,28.0,8.0,61.0,1.8
U1862,49,male,715.0,73.0,8.0,93.0,2.5
U1863,50,male,1706.0,31.0,5.0,50.0,2.9
U1864,19,male,1156.0,86.0,5.0,57.0,4.9
U1865,50,female,1434.0,38.0,7.0,100.0,4.9
U1866,50,male,1613.0,136.0,,48.0,0.9
U1867,58,female,810.0,100.0,6.0,22.0,2.9
U1868,30,male,1056.0,141.0,9.0,13.0,4.2
U1869,47,female,1471.0,67.0,5.0,105.0,1.6
U1870,50,male,756.0,,4.0,118.0,3.9
U1871,30,male,1032.0,27.0,8.0,113.0,4.5
U1872,43,female,551.0,,6.0,107.0,3.5
U1873,39,male,1694.0,76.0,9.0,112.0,2.0
U1874,56,male,1590.0,115.0,6.0,52.0,4.7
U1875,19,male,799.0,27.0,6.0,90.0,4.5
U1876,55,male,1171.0,88.0,4.0,97.0,3.7
U1877,56,male,1277.0,31.0,5.0,102.0,2.1
U1878,43,male,1331.0,136.0,6.0,55.0,4.1
U1879,63,male,731.0,94.0,9.0,101.0,1.9
U1880,32,female,1474.0,16.0,5.0,118.0,1.6
U1881,51,female,1591.0,116.0,7.0,56.0,2.8
U1882,59,male,527.0,76.0,4.0,95.0,5.0
U1883,61,male,1574.0,54.0,5.0,101.0,4.1
U1884,57,male,1783.0,9.0,5.0,62.0,3.8
U1885,28,female,1090.0,79.0,6.0,34.0,2.5
U1886,20,female,1284.0,133.0,9.0,50.0,1.9
U1887,23,male,1119.0,115.0,,12.0,4.4
U1888,26,female,,78.0,9.0,86.0,3.1
U1889,23,male,1501.0,59.0,4.0,104.0,4.2
U1890,26,male,,41.0,5.0,22.0,2.7
U1891,56,male,1546.0,115.0,8.0,114.0,3.9
U1892,48,male,628.0,108.0,9.0,27.0,4.4
U1893,49,female,,70.0,9.0,46.0,2.3
U1894,58,female,1000.0,101.0,6.0,52.0,0.6
U1895,29,male,685.0,12.0,,43.0,1.6
U1896,25,female,978.0,14.0,7.0,,4.6
U1897,25,female,991.0,35.0,9.0,64.0,3.6
U1898,45,male,1012.0,14.0,4.0,61.0,3.8
U1899,37,female,1590.0,116.0,5.0,94.0,2.0
U1900,64,male,966.0,74.0,5.0,45.0,3.7
U1901,24,male,784.0,55.0,5.0,63.0,3.4
U1902,28,male,1100.0,94.0,9.0,68.0,1.3
U1903,37,male,1623.0,131.0,6.0,61.0,4.9
U1904,33,female,688.0,51.0,4.0,113.0,2.1
U1905,21,male,1488.0,137.0,5.0,28.0,2.0
U1906,23,female,1389.0,83.0,9.0,21.0,2.2
U1907,39,male,887.0,28.0,8.0,101.0,0.9
U1908,43,male,740.0,52.0,7.0,20.0,3.3
U1909,20,female,916.0,20.0,7.0,57.0,1.6
U1910,58,male,675.0,111.0,5.0,110.0,4.1
U1911,59,female,886.0,137.0,,101.0,2.3
U1912,31,female,1352.0,75.0,7.0,108.0,2.6
U1913,28,male,1756.0,29.0,,117.0,3.4
U1914,35,male,1162.0,124.0,7.0,88.0,3.9
U1915,29,male,951.0,50.0,7.0,25.0,1.5
U1916,40,male,776.0,145.0,5.0,118.0,4.8
U1917,29,male,1752.0,77.0,9.0,80.0,3.3
U1918,30,male,1694.0,21.0,4.0,56.0,0.5
U1919,42,female,712.0,63.0,4.0,76.0,2.4
U1920,62,female,540.0,20.0,6.0,40.0,2.5
U1921,36,male,1645.0,,9.0,85.0,4.1
U1922,63,female,1750.0,106.0,8.0,17.0,1.9
U1923,53,female,793.0,115.0,4.0,98.0,2.0
U1924,62,male,1099.0,123.0,8.0,70.0,0.8
U1925,25,male,1790.0,142.0,4.0,53.0,1.8
U1926,46,female,1040.0,35.0,4.0,59.0,3.7
U1927,49,male,950.0,46.0,6.0,44.0,3.4
U1928,61,female,1584.0,31.0,7.0,85.0,0.9
U1929,35,male,1670.0,53.0,6.0,70.0,1.0
U1930,23,female,1289.0,22.0,4.0,94.0,2.2
U1931,35,female,833.0,1.0,9.0,99.0,3.8
U1932,36,female,1390.0,109.0,7.0,64.0,4.2
U1933,39,female,1665.0,123.0,9.0,75.0,0.6
U1934,54,male,543.0,66.0,9.0,23.0,2.0
U1935,49,male,643.0,,9.0,119.0,2.4
U1936,58,female,832.0,28.0,7.0,13.0,4.6
U1937,20,female,1497.0,118.0,9.0,26.0,2.8
U1938,45,male,554.0,112.0,7.0,78.0,1.7
U1939,27,male,,44.0,8.0,33.0,2.3
U1940,52,female,1296.0,15.0,4.0,58.0,2.5
U1941,46,female,824.0,30.0,5.0,64.0,3.5
U1942,32,female,579.0,49.0,9.0,80.0,0.7
U1943,50,female,1554.0,121.0,6.0,32.0,2.3
U1944,24,female,1484.0,,8.0,90.0,3.4
U1945,29,male,1635.0,48.0,,21.0,1.8
U1946,47,female,1057.0,9.0,5.0,20.0,3.2
U1947,38,male,1364.0,19.0,7.0,84.0,2.1
U1948,48,male,1216.0,69.0,5.0,107.0,3.9
U1949,41,male,971.0,7.0,6.0,110.0,0.8
U1950,37,female,573.0,33.0,5.0,38.0,4.6
U1951,54,male,1088.0,3.0,4.0,71.0,1.3
U1952,21,male,1063.0,107.0,5.0,62.0,1.2
U1953,45,male,966.0,23.0,9.0,57.0,4.3
U1954,61,male,1098.0,54.0,4.0,109.0,4.4
U1955,37,female,1491.0,,9.0,100.0,0.9
U1956,41,female,1236.0,24.0,5.0,115.0,4.6
U1957,49,male,1493.0,35.0,4.0,95.0,1.7
U1958,58,male,747.0,70.0,4.0,75.0,3.3
U1959,53,female,1643.0,11.0,5.0,109.0,0.8
U1960,51,female,566.0,128.0,8.0,57.0,2.2
U1961,53,female,1072.0,115.0,7.0,103.0,2.5
U1962,19,male,1202.0,132.0,7.0,68.0,3.2
U1963,32,female,969.0,82.0,7.0,80.0,2.9
U1964,51,male,992.0,5.0,4.0,66.0,2.6
U1965,53,male,1162.0,25.0,7.0,85.0,4.8
U1966,23,female,785.0,,4.0,12.0,1.3
U1967,56,male,811.0,102.0,8.0,90.0,1.2
U1968,59,female,808.0,119.0,5.0,114.0,3.7
U1969,29,male,1274.0,8.0,5.0,41.0,0.8
U1970,20,female,1620.0,44.0,4.0,17.0,2.7
U1971,62,male,1464.0,13.0,4.0,96.0,2.7
U1972,35,male,1636.0,111.0,8.0,111.0,1.9
U1973,57,female,955.0,54.0,,39.0,4.7
U1974,38,female,631.0,136.0,8.0,24.0,1.8
U1975,32,female,1429.0,14.0,5.0,83.0,1.8
U1976,50,female,1464.0,36.0,5.0,64.0,1.6
U1977,52,male,1428.0,126.0,9.0,47.0,1.2
U1978,43,female,620.0,116.0,7.0,24.0,2.1
U1979,25,female,1720.0,83.0,,39.0,3.6
U1980,53,male,1133.0,71.0,,55.0,3.8
U1981,47,female,1396.0,95.0,,73.0,4.2
U1982,40,female,1271.0,110.0,5.0,35.0,1.4
U1983,59,male,1562.0,148.0,6.0,118.0,0.7
U1984,61,female,1065.0,104.0,7.0,87.0,4.9
U1985,31,female,1011.0,146.0,9.0,76.0,0.6
U1986,31,female,1684.0,57.0,7.0,45.0,4.8
U1987,19,female,788.0,94.0,,99.0,4.2
U1988,54,female,699.0,117.0,6.0,87.0,4.6
U1989,22,female,1027.0,5.0,8.0,40.0,2.2
U1990,55,male,,3.0,4.0,87.0,1.4
U1991,62,female,1771.0,42.0,7.0,49.0,3.2
U1992,58,male,1741.0,92.0,5.0,83.0,3.8
U1993,64,male,1610.0,41.0,,82.0,1.1
U1994,31,male,1605.0,2.0,5.0,,4.1
U1995,56,male,1585.0,128.0,4.0,113.0,1.4
U1996,42,female,1298.0,14.0,4.0,116.0,2.7
U1997,37,female,1565.0,46.0,9.0,51.0,4.4
U1998,19,female,511.0,84.0,,27.0,1.4
U1999,56,male,1332.0,57.0,5.0,109.0,1.6
U2000,23,female,1340.0,38.0,4.0,45.0,0.8
U2001,34,female,1142.0,130.0,7.0,85.0,1.2
U2002,42,female,1638.0,34.0,5.0,59.0,1.2
U2003,45,male,1741.0,51.0,6.0,70.0,1.4
U2004,19,male,605.0,117.0,,49.0,1.8
U2005,52,female,1190.0,13.0,4.0,,4.2
U2006,54,male,1027.0,29.0,8.0,91.0,4.6
U2007,22,male,1345.0,89.0,4.0,16.0,2.3
U2008,18,female,,134.0,4.0,40.0,1.1
U2009,57,male,886.0,,7.0,74.0,1.5
U2010,29,male,1749.0,68.0,7.0,104.0,3.8
U2011,53,female,980.0,126.0,,73.0,3.5
U2012,62,male,907.0,51.0,8.0,86.0,4.9
U2013,40,male,1397.0,141.0,8.0,102.0,0.6
U2014,64,male,1210.0,62.0,8.0,12.0,3.9
U2015,48,male,1138.0,35.0,8.0,102.0,2.8
U2016,28,male,1544.0,90.0,8.0,44.0,4.6
U2017,27,male,1314.0,52.0,4.0,24.0,3.1
U2018,20,male,1417.0,108.0,4.0,30.0,2.5
U2019,31,male,702.0,149.0,9.0,71.0,3.5
U2020,33,female,916.0,71.0,6.0,92.0,4.3
U2021,27,female,915.0,14.0,6.0,,1.8
U2022,46,female,584.0,112.0,9.0,13.0,1.0
U2023,27,female,666.0,68.0,9.0,118.0,2.4
U2024,29,male,883.0,115.0,5.0,22.0,1.5
U2025,47,female,967.0,3.0,4.0,88.0,2.4
U2026,58,female,1595.0,74.0,,60.0,5.0
U2027,18,male,1309.0,145.0,5.0,57.0,3.1
U2028,22,male,1496.0,41.0,7.0,48.0,3.6
U2029,37,male,972.0,29.0,4.0,105.0,3.6
U2030,25,male,1492.0,142.0,9.0,76.0,4.2
U2031,60,male,1781.0,69.0,6.0,103.0,4.7
U2032,29,female,774.0,15.0,4.0,67.0,3.5
U2033,18,male,,110.0,9.0,93.0,2.6
U2034,37,female,989.0,103.0,4.0,11.0,1.9
U2035,45,female,825.0,106.0,4.0,34.0,2.1
U2036,60,male,1028.0,122.0,4.0,20.0,2.0
U2037,54,female,1391.0,26.0,7.0,10.0,2.0
U2038,64,female,,12.0,6.0,57.0,3.6
U2039,54,male,985.0,72.0,,57.0,3.1
U2040,29,female,1207.0,85.0,9.0,19.0,1.4
U2041,54,female,849.0,30.0,7.0,90.0,4.9
U2042,61,female,1607.0,2.0,5.0,39.0,2.4
U2043,45,male,886.0,29.0,4.0,44.0,3.0
U2044,64,male,586.0,148.0,7.0,28.0,3.7
U2045,32,male,806.0,98.0,8.0,119.0,3.3
U2046,23,female,1677.0,133.0,5.0,62.0,1.9
U2047,61,male,939.0,98.0,6.0,43.0,4.1
U2048,37,female,1239.0,85.0,4.0,41.0,1.0
U2049,31,male,763.0,63.0,,85.0,3.1
U2050,19,female,1476.0,117.0,7.0,116.0,1.7
U2051,26,male,1234.0,113.0,,90.0,3.3
U2052,54,male,920.0,86.0,8.0,,1.5
U2053,37,female,992.0,39.0,5.0,22.0,4.0
U2054,43,male,1132.0,24.0,9.0,112.0,1.5
U2055,46,female,1492.0,94.0,6.0,95.0,4.5
U2056,18,male,910.0,45.0,4.0,84.0,4.4
U2057,52,male,672.0,137.0,7.0,73.0,2.1
U2058,23,female,503.0,31.0,8.0,16.0,2.2
U2059,54,female,1353.0,96.0,7.0,54.0,3.7
U2060,22,female,1485.0,,5.0,,0.9
U2061,50,male,1633.0,15.0,6.0,94.0,0.9
U2062,31,female,1560.0,17.0,7.0,74.0,1.1
U2063,29,male,1082.0,135.0,9.0,103.0,3.0
U2064,59,female,1554.0,,9.0,28.0,1.2
U2065,37,female,880.0,0.0,7.0,,1.7
U2066,41,female,1791.0,124.0,4.0,55.0,3.4
U2067,60,female,1534.0,37.0,7.0,38.0,0.6
U2068,51,female,843.0,44.0,8.0,108.0,1.3
U2069,42,female,665.0,80.0,6.0,93.0,4.7
U2070,46,male,1199.0,128.0,5.0,109.0,3.5
U2071,56,female,841.0,,9.0,70.0,1.9
U2072,48,male,1542.0,135.0,7.0,112.0,0.7
U2073,64,female,1479.0,117.0,8.0,74.0,3.1
U2074,60,female,1707.0,39.0,9.0,32.0,1.5
U2075,40,female,1044.0,73.0,9.0,104.0,4.8
U2076,61,male,1533.0,110.0,5.0,60.0,3.6
U2077,55,male,691.0,102.0,9.0,72.0,4.9
U2078,37,female,819.0,102.0,8.0,108.0,4.3
U2079,40,male,1079.0,73.0,9.0,118.0,2.7
U2080,62,female,,113.0,9.0,31.0,3.5
U2081,33,female,1136.0,122.0,7.0,119.0,4.2
U2082,59,male,926.0,56.0,7.0,80.0,3.1
U2083,25,male,1582.0,73.0,6.0,,0.8
U2084,38,male,596.0,82.0,4.0,118.0,2.6
U2085,18,male,,78.0,8.0,109.0,1.1
U2086,25,female,1160.0,129.0,4.0,53.0,3.7
U2087,46,male,1788.0,92.0,4.0,16.0,3.6
U2088,49,male,508.0,,9.0,,5.0
U2089,55,female,956.0,28.0,5.0,11.0,3.3
U2090,22,male,772.0,80.0,5.0,26.0,4.1
U2091,64,male,1439.0,9.0,9.0,74.0,1.7
U2092,39,male,1531.0,116.0,8.0,67.0,2.0
U2093,64,male,707.0,142.0,4.0,119.0,4.6
U2094,51,female,1646.0,59.0,6.0,39.0,3.9
U2095,18,female,1556.0,148.0,4.0,95.0,3.4
U2096,43,male,703.0,59.0,5.0,101.0,1.6
U2097,60,male,1017.0,57.0,4.0,106.0,3.6
U2098,27,female,1016.0,44.0,,35.0,4.5
U2099,47,male,942.0,123.0,7.0,44.0,1.5
U2100,35,male,1188.0,25.0,6.0,72.0,3.7
U2101,34,male,1349.0,101.0,8.0,84.0,2.3
U2102,43,male,1332.0,50.0,4.0,80.0,1.0
U2103,25,male,838.0,51.0,7.0,37.0,3.9
U2104,64,male,1659.0,50.0,8.0,34.0,1.3
U2105,57,male,,130.0,7.0,70.0,1.6
U2106,29,male,1548.0,13.0,8.0,114.0,4.0
U2107,44,male,1005.0,0.0,8.0,40.0,3.8
U2108,25,female,1179.0,144.0,7.0,63.0,1.6
U2109,42,female,1189.0,13.0,9.0,76.0,4.7
U2110,63,female,1384.0,80.0,5.0,106.0,1.5
U2111,21,male,1618.0,2.0,8.0,60.0,5.0
U2112,50,male,1122.0,97.0,9.0,67.0,3.8
U2113,18,female,1669.0,39.0,4.0,43.0,2.3
U2114,36,male,1392.0,88.0,9.0,68.0,1.1
U2115,48,female,1452.0,124.0,7.0,30.0,1.9
U2116,33,male,1754.0,94.0,9.0,65.0,1.4
U2117,31,female,1283.0,8.0,5.0,46.0,3.3
U2118,22,female,994.0,93.0,7.0,73.0,2.1
U2119,58,female,1561.0,,6.0,28.0,1.8
U2120,43,male,1246.0,20.0,4.0,110.0,3.9
U2121,45,female,936.0,24.0,6.0,94.0,1.5
U2122,19,male,844.0,101.0,9.0,87.0,3.1
U2123,23,male,1683.0,121.0,8.0,83.0,1.4
U2124,26,male,1049.0,24.0,9.0,62.0,3.7
U2125,50,male,1319.0,136.0,8.0,80.0,3.3
U2126,58,male,1040.0,,6.0,102.0,4.1
U2127,42,male,643.0,56.0,6.0,72.0,0.8
U2128,30,male,1087.0,36.0,8.0,113.0,1.4
U2129,26,female,1156.0,15.0,5.0,71.0,1.2
U2130,30,female,844.0,,4.0,81.0,1.4
U2131,48,female,1792.0,75.0,7.0,112.0,1.0
U2132,58,male,1195.0,25.0,6.0,86.0,3.0
U2133,28,male,,19.0,4.0,119.0,3.2
U2134,21,male,668.0,136.0,7.0,28.0,4.3
U2135,51,male,532.0,102.0,9.0,84.0,2.4
U2136,55,female,876.0,28.0,7.0,11.0,2.9
U2137,63,male,1737.0,30.0,6.0,15.0,5.0
U2138,21,female,892.0,18.0,5.0,38.0,2.9
U2139,55,male,988.0,,5.0,50.0,3.1
U2140,36,female,1221.0,26.0,4.0,60.0,5.0
U2141,23,male,1445.0,93.0,,14.0,5.0
U2142,51,female,1552.0,84.0,4.0,50.0,2.4
U2143,35,male,538.0,43.0,8.0,71.0,3.4
U2144,30,female,1696.0,112.0,5.0,39.0,2.7
U2145,58,male,1540.0,149.0,4.0,112.0,3.7
U2146,40,female,1579.0,73.0,8.0,71.0,4.7
U2147,36,female,725.0,86.0,9.0,109.0,1.9
U2148,62,male,566.0,142.0,7.0,36.0,4.2
U2149,28,female,1720.0,93.0,4.0,59.0,3.4
U2150,18,male,1334.0,97.0,8.0,91.0,1.8
U2151,41,male,1546.0,140.0,5.0,61.0,4.1
U2152,24,male,1498.0,131.0,7.0,58.0,2.4
U2153,42,female,736.0,55.0,,71.0,1.0
U2154,38,female,1456.0,,5.0,109.0,5.0
U2155,32,male,,97.0,7.0,69.0,2.4
U2156,18,male,1661.0,33.0,6.0,89.0,2.9
U2157,29,female,972.0,99.0,5.0,63.0,4.1
U2158,24,female,,144.0,6.0,14.0,4.8
U2159,32,female,1194.0,13.0,9.0,18.0,4.4
U2160,38,male,1752.0,111.0,4.0,43.0,2.9
U2161,36,male,816.0,74.0,8.0,,3.0
U2162,46,male,1097.0,96.0,4.0,45.0,1.8
U2163,42,male,1267.0,120.0,5.0,104.0,2.6
U2164,50,male,1385.0,54.0,6.0,29.0,4.8
U2165,49,female,1060.0,116.0,6.0,90.0,3.8
U2166,52,male,1724.0,92.0,7.0,93.0,0.6
U2167,61,female,,36.0,4.0,101.0,1.0
U2168,55,female,1701.0,25.0,4.0,94.0,4.7
U2169,43,male,1256.0,,5.0,92.0,4.3
U2170,28,female,622.0,83.0,6.0,72.0,2.7
U2171,52,male,841.0,17.0,5.0,76.0,3.3
U2172,25,female,1694.0,26.0,,39.0,1.8
U2173,63,male,1582.0,30.0,9.0,78.0,4.1
U2174,31,male,759.0,105.0,6.0,115.0,3.2
U2175,27,female,594.0,128.0,5.0,79.0,3.6
U2176,19,male,,5.0,6.0,12.0,2.2
U2177,63,female,540.0,10.0,5.0,58.0,2.4
U2178,26,male,753.0,17.0,8.0,51.0,1.4
U2179,20,male,506.0,20.0,5.0,33.0,4.8
U2180,38,male,1227.0,18.0,5.0,53.0,4.8
U2181,43,female,568.0,3.0,8.0,10.0,4.2
U2182,25,female,1604.0,76.0,4.0,63.0,4.7
U2183,19,male,1041.0,115.0,6.0,61.0,3.5
U2184,23,female,1785.0,24.0,7.0,45.0,1.6
U2185,45,male,588.0,76.0,8.0,88.0,3.9
U2186,46,female,1731.0,48.0,4.0,114.0,2.0
U2187,43,female,712.0,64.0,5.0,47.0,2.5
U2188,42,male,1333.0,82.0,9.0,53.0,1.7
U2189,29,male,765.0,0.0,,91.0,2.4
U2190,22,male,1411.0,80.0,8.0,,3.6
U2191,51,male,792.0,,9.0,56.0,1.0
U2192,54,male,1730.0,85.0,5.0,38.0,1.0
